"Board","Profession","Owner Name","Series","Modifier","Mail Address 1","Mail Address 2","Mail Address 3","Mail City","Mail State","Mail ZIP","Mail County","DBA","Location Address 1","Location Address 2","Location Address 3","Location City","Location State","Location ZIP","Location County","License Number","Primary Status","Secondary Status","Original Licensure Date","Effective Date","Expiration Date","Tax Stamp Designation","Smoking Designation","Retail Tobacco Indicator" 
"400","4005","REPUBLIC NATIONAL DISTRIBUTING COMPANY LLC","KLD","","13040 BAY INDUSTRIAL DRIVE","SUITE 200","","GIBSONTON","FL","33534","39","REPUBLIC NATIONAL DISTRIBUTING COMPANY","13040 BAY INDUSTRIAL DRIVE","SUITE 200","","GIBSONTON","FL","33534","39","WSL3909333","20","20","08/21/2019","10/23/2019","09/30/2024","","",""
"400","4005","OCEANIC SUNSET INC","JDBW","","411 WALNUT ST #15510","","","GREEN COVE SPRINGS","FL","32043","20","OCEANIC SUNSET INC","13880 WALSINGHAM RD","","","LARGO","FL","33774","62","WSL6210452","20","20","09/09/2019","10/23/2019","09/30/2024","","",""
"400","4005","A L'ARASH LLC","IMPR","","641 SW 3 AVENUE","","","FORT LAUDERDALE","FL","33315","16","A L'ARASH LLC","641 SW 3 AVENUE","","","FORT LAUDERDALE","FL","33315","16","WSL1616996","20","20","08/27/2019","04/25/2023","09/30/2024","","",""
"400","4005","ORCHESTRATED BREWERS LLC","CMB","","803 NW 1ST STREET","","","FORT LAUDERDALE","FL","33311","16","ORCHESTRATED MINDS BREWING","803 NW 1ST STREET","","","FORT LAUDERDALE","FL","33311","16","WSL1616995","20","20","08/23/2019","12/03/2019","09/30/2024","","",""
"400","4005","B&T VINUM INC.","IMPR","","600 NE 27TH ST","UNIT TH104","","MIAMI","FL","33137","23","B&T VINUM INC.","600 NE 27TH ST","UNIT TH104","","MIAMI","FL","33137","23","WSL2326156","20","20","11/05/2019","12/11/2023","09/30/2024","","",""
"400","4005","SUGAR SAND DISTILLERY LLC","AMW","","POBOX 948","","","LAKE PLACID","FL","33862","38","SUGAR SAND DISTILLERY","264 HENSCRATCH RD","","","LAKE PLACID","FL","33852","38","WSL3801162","20","20","09/09/2019","04/17/2020","09/30/2024","","",""
"400","4005","CL USA INC","MEXP","","6725 NW 36TH ST  UNIT 600","","","MIAMI","FL","33166","23","MEDOV LOGISTICS","3200 NW 67 AVE, BUILDING 6, STE 600","","","MIAMI","FL","33122","23","WSL2326146","20","20","08/22/2019","06/01/2024","03/31/2025","","",""
"400","4005","PAPOUS CRAFT DISTILLERY LLC","DD","CD","913 WESTWINDS BLVD","","","TARPON SPRINGS","FL","34689","62","TARPON SPRINGS DISTILLERY","605 N PINELLAS AVE","","","TARPON SPRINGS","FL","34689","62","WSL6210451","20","20","09/04/2019","11/21/2019","09/30/2025","","",""
"400","4005","TAMPA TEQUILA COMPANY INC","IMPR","","1646  N SNOW AVE ","SUITE 88","","TAMPA","FL","33606","39","TAMPA TEQUILA COMPANY INC","3001 ROCKY POINT DRIVE E","","","TAMPA","FL","33607","39","WSL3909335","20","20","09/17/2019","07/29/2021","09/30/2024","","",""
"400","4005","MACK & SCHUHLE INC","KLD","","1221  BRICKELL AVE. ","SUITE 770","","MIAMI","FL","33131","23","MACK & SCHUHLE INC","104 CRANDON BLVD SUITE 402","","","KEY BISCAYNE","FL","33149","23","WSL2326147","20","20","08/30/2019","02/26/2021","03/31/2025","","",""
"400","4005","LAKE MARY OCB LLC","CMB","","400 PITMAN STREET","SUITE A","","ORLANDO","FL","32801","58","ORANGE COUNTY BREWERS","1117 INTERNATIONAL PARKWAY","SUITE 1701","","LAKE MARY","FL","32746","69","WSL6903118","20","21","08/28/2019","12/05/2022","09/30/2024","","",""
"400","4005","BEER LAB LLC","CMB","","116 S HIMES AVE","","","TAMPA","FL","33609","39","BEER LAB LLC (ANECDOTE BREWING CO)","321 GULF BOULEVARD UNIT B & C","","","INDIAN ROCKS BEACH","FL","33785","62","WSL6210455","20","20","10/30/2019","10/30/2019","09/30/2024","","",""
"400","4005","BEVERAGE WORLD INC","IMPR","","996 HUNTING LODGE DRIVE","","","MIAMI SPRINGS","FL","33166","23","SHOP AROUND THE CORNER","481 WEST 27 STREET","","","HIALEAH","FL","33010","23","WSL2326148","20","20","09/06/2019","10/01/2019","09/30/2024","","",""
"400","4005","BULLY BREWING LLC","CMB","","2204 W GRIFFIN RD","","","LEESBURG","FL","34748","45","BULLY BREWING LLC","2204 W GRIFFIN RD","","","LEESBURG","FL","34748","45","WSL4502169","20","20","10/25/2019","10/25/2019","09/30/2024","","",""
"400","4005","VANGUARD FOODS TRADING LLC","JDBW","","701 CRANDON BLVD APT 302","","","KEY BISCAYNE","FL","33149","23","MIAMI WINE COMPANY","1350 NW 121 AVE","","","MIAMI","FL","33182","23","WSL2326149","20","37","09/19/2019","07/29/2024","03/31/2025","","",""
"400","4005","BEIER & BOWRING BREWING CO","CMB","","2981 NW 68TH STREET","","","FORT LAUDERDALE","FL","33309","16","DANGEROUS MINDS BREWING CO","1901 N FEDERAL HWY","SUITE E115","","POMPANO BEACH","FL","33062","16","WSL1617000","20","20","09/20/2019","04/23/2020","09/30/2025","","",""
"400","4005","BOWIGENS BEER COMPANY LLC","CMB","","1014 STATE ROAD 436","","","CASSELBERRY","FL","32707","69","BOWIGENS BEER COMPANY","556 FLORIDA CENTRAL PARKWAY","","","LONGWOOD","FL","32750","69","WSL6903119","20","20","09/26/2019","10/21/2019","09/30/2024","","",""
"400","4005","SOUTHERN FIELDS BREWING, LLC","CMB","","2328 HIGHWAY 2","","","CAMPBELLTON","FL","32426","42","SOUTHERN FIELDS BREWING, LLC","2328 HWY 2","","","CAMPBELLTON","FL","32426","42","WSL4200874","20","20","03/18/2020","03/18/2020","09/30/2024","","",""
"400","4005","GIFA WINES LLC","JDBW","","20225 NE 34 CT., APT 516","","","AVENTURA","FL","33180","23","GIFA WINES LLC","1835 SW 31 ST. AVE","","","PEMBROKE PARK","FL","33009","16","WSL1617041","20","20","09/24/2019","07/06/2020","03/31/2025","","",""
"400","4005","CARIBCONEX LLC","MEXP","","7500 NW 81ST PLACE, SUITE 2","","","MEDLEY","FL","33166","23","CARIBBEAN CONSOLIDATED EXPRESS","7500 NW 81ST PLACE, SUITE 2","","","MEDLEY","FL","33166","23","WSL2326151","20","20","09/25/2019","05/31/2023","03/31/2025","","",""
"400","4005","IF I BREWED THE WORLD LLC","CMB","","2200 1ST AVENUE S","","","SAINT PETERSBURG","FL","33712","62","IF I BREWED THE WORLD","2200 1ST AVE S","","","ST. PETERSBURG","FL","33712","62","WSL6210453","20","20","10/04/2019","01/04/2024","09/30/2024","","",""
"400","4005","BLACK PALM EXPORT/IMPORT LLC","MEXP","","2604 NW 4TH STREET","","","FORT LAUDERDALE","FL","33311","16","BLACK PALM EXPORT/IMPORT LLC","3585 NW 13TH STREET","","","LAUDERHILL","FL","33311","16","WSL1617003","20","20","12/06/2019","06/01/2024","03/31/2025","","",""
"400","4005","WOLF BRANCH BREWING LLC","CMB","","32501 WOLF BRANCH LANE","","","SORRENTO","FL","32776","45","WOLF BRANCH BREWING CO","100 E 4TH AVE","","","MOUNT DORA","FL","32757","45","WSL4502168","20","20","09/30/2019","12/03/2019","09/30/2024","","",""
"400","4005","ONE GENNA WHOLESALE LLC","KLD","","2163 EMERALD SPRINGS DRIVE","","","APOPKA","FL","32712","58","ONE GENNA WHOLESALE LLC","607 FAIRVILLA ROAD","","","ORLANDO","FL","32808","58","WSL5808842","20","20","10/29/2019","10/29/2019","09/30/2024","","",""
"400","4005","CRAFT SPIRITS BROKERS LLC","KLD","","13004 ROYAL GEORGE AVE","","","ODESSA","FL","33556","61","CRAFT SPIRITS BROKERS LLC","2446 SUCCESS DRIVE","","","ODESSA","FL","33556","39","WSL3909337","20","20","10/23/2019","02/02/2024","09/30/2024","","",""
"400","4005","ODD COLONY LLC","CMB","","2006 E BOBE ST","","","PENSACOLA","FL","32503","27","ODD COLONY BREWING CO","260 N PALAFOX ST","","","PENSACOLA","FL","32502","27","WSL2703782","20","20","10/14/2019","12/20/2019","09/30/2024","","",""
"400","4005","UNBRANDED BREWING COMPANY","CMB","","1395 E.11 AVE","","","HIALEAH","FL","33010","23","UNBRANDED BREWING COMPANY","1395 E.11 AVE","","","HIALEAH","FL","33010","23","WSL2326152","20","20","10/17/2019","11/20/2019","09/30/2024","","",""
"400","4005","CULTURED COLLECTIVE BREWING LLC","CMB","","835 PARK AVE","","","ORANGE PARK","FL","32073","20","CULTURED COLLECTIVE BREWING LLC","835 PARK AVE","","","ORANGE PARK","FL","32073","20","WSL2001063","20","20","11/12/2019","02/13/2024","09/30/2024","","",""
"400","4005","H.T. HACKNEY CO","JDBW","","3500 NE 4TH STREET","","","GAINESVILLE","FL","32609","11","H.T. HACKNEY CO.","3580 NW 119TH STREET","","","MIAMI","FL","33167","23","WSL2326154","20","20","10/22/2019","07/07/2023","03/31/2025","","",""
"400","4005","CENTONZE ESTATE LLC (THE)","JDBW","","1880 GULFSTREAM WAY","","","WEST PALM BEACH","FL","33411","60","CENTONZE COMPANY","8140 BELVEDERE RD","SUITE 6","","WEST PALM BEACH","FL","33411","60","WSL6013049","20","20","11/21/2019","07/09/2024","03/31/2025","","",""
"400","4005","MARQUEE INTERNATIONAL IMPORTING GROUP LLC","KLD","","2550 LAKEHAVEN RD","","","WEST PALM BEACH","FL","33415","60","MARQUEE INTERNATIONAL IMPORTING GROUP LLC","2551 SW 39TH ST","SUITE 100","","FORT LAUDERDALE","FL","33312","16","WSL1617004","20","20","01/02/2020","01/02/2020","03/31/2025","","",""
"400","4005","PRONTO SNACKS INC","MEXP","","1533 SOPERA AVE","","","CORAL GABLES","FL","33134","23","PRONTO SNACKS INC","4901 NW 5TH ST","","","OCALA","FL","34482","52","WSL5202627","20","20","10/25/2019","11/30/2023","09/30/2024","","",""
"400","4005","KING MAKER LLC","AMW","","720 KING STREET","","","JACKSONVILLE","FL","32204","26","KING MAKER BREWING","720 KING STREET","","","JACKSONVILLE","FL","32204","26","WSL2608236","20","20","10/25/2019","04/14/2020","09/30/2024","","",""
"400","4005","FLORIDA BREWERY INC (THE)","CMB","","202 GANDY ROAD","","","AUBURNDALE","FL","33823","63","CRAVE & COPPER BY THE FLORIDA BREWERY","117 E LAKE AVE SUITE B","","","AUBURNDALE","FL","33823","63","WSL6305047","20","20","11/04/2019","04/14/2022","09/30/2024","","",""
"400","4005","BELLABLUE BERRY FARM INC","AMW","","6213 ROCKROSS AVE","","","NEW PORT RICHEY","FL","34655","61","BELLABLUE BERRY FARM INC","43405 SR 64 E","","","MYAKKA CITY","FL","34251","51","WSL5102563","20","20","11/27/2019","11/27/2019","09/30/2024","","",""
"400","4005","KING MAKER LLC","CMB","","720 KING STREET","","","JACKSONVILLE","FL","32204","26","KING MAKER BREWING","720 KING STREET","","","JACKSONVILLE","FL","32204","26","WSL2608235","20","20","10/25/2019","04/14/2020","09/30/2024","","",""
"400","4005","LABELLE BREWING COMPANY LLC","CMB","","P.O. BOX 1710","","","LABELLE","FL","33975","36","LABELLE BREWING COMPANY","670 HICKPOCHEE AVE W","","","LABELLE","FL","33935","36","WSL3600615","20","20","10/30/2019","05/13/2020","09/30/2024","","",""
"400","4005","COMMUNITY CRAFT SPIRITS & WINE LLC","KLD","","7429 RIVIERA BLVD UNIT 12","","","MIRAMAR","FL","33023","16","COMMUNITY CRAFT SPIRITS & WINE LLC","7429 RIVIERA BLVD","UNIT #12","","MIRAMAR","FL","33023","16","WSL1617002","20","21","10/31/2019","08/19/2024","03/31/2025","","",""
"400","4005","3 CAR GARAGE BREWING COMPANY","CMB","","6320 ROYAL TERN CIRCLE","","","LAKEWOOD RANCH","FL","34202","51","3 CAR GARAGE BREWING COMPANY","8405 HERITAGE GREEN WAY","","","BRADENTON","FL","34212","51","WSL5102562","20","20","10/29/2019","04/29/2020","09/30/2024","","",""
"400","4005","COASTAL COUNTY BREWING COMPANY LLC","CMB","","3041 EAST OLIVE ROAD","","","PENSACOLA","FL","32514","27","COASTAL COUNTY BREWING COMPANY","3041 EAST OLIVE ROAD","","","PENSACOLA","FL","32514","27","WSL2703784","20","20","01/31/2020","01/31/2020","09/30/2024","","",""
"400","4005","CSM DISTRIBUTING LLC","KLD","","7182 123RD CIRCLE","","","LARGO","FL","33773","62","CSM DISTRIBUTING LLC","7184 123RD CIRCLE","","","LARGO","FL","33773","62","WSL6210457","20","20","11/07/2019","12/12/2019","09/30/2024","","",""
"400","4005","PANAGRA BREWING COMPANY LLC","MEXP","","7235 NE 4TH AVE","","","MIAMI","FL","33138","23","FOCAL BREWING COMPANY","7235 NE 4TH AVE","","","MIAMI","FL","33138","23","WSL2326158","20","20","11/07/2019","06/01/2024","03/31/2025","","",""
"400","4005","COASTAL COUNTY BREWING COMPANY LLC","AMW","","3041 EAST OLIVE ROAD","","","PENSACOLA","FL","32514","27","COASTAL COUNTY BREWING COMPANY","3041 EAST OLIVE ROAD","","","PENSACOLA","FL","32514","27","WSL2703785","20","20","01/31/2020","01/31/2020","09/30/2024","","",""
"400","4005","COLEVET LLC","CMB","","2390 5TH AVENUE SOUTH","","","ST. PETERSBURG","FL","33712","62","BAYBORO BREWING CO","2390 5TH AVENUE SOUTH","","","ST. PETERSBURG","FL","33712","62","WSL6210458","20","20","11/15/2019","12/10/2019","09/30/2024","","",""
"400","4005","PRESTIGE WORLDWIDE RESORTS LLC","MEXP","","2240 SE WITHAM FIELD DR","","","STUART","FL","34996","53","PRESTIGE WORLDWIDE RESORTS LLC","2240 SE WITHAM FIELD DR","","","STUART","FL","34996","53","WSL5302061","20","20","11/14/2019","06/01/2024","03/31/2025","","",""
"400","4005","BEARDLESS BREWHAUS LLC","CMB","","6746 COTTER DRIVE","","","MILTON","FL","32570","67","BEARDLESS BREWHAUS","5139 ELMIRA STREET","","","MILTON","FL","32570","67","WSL6701025","20","20","03/17/2020","03/17/2020","09/30/2024","","",""
"400","4005","COLEVET LLC","AMW","","2390 5TH AVENUE SOUTH","","","ST. PETERSBURG","FL","33712","62","BAYBORO BREWING CO","2390 5TH AVENUE SOUTH","","","ST. PETERSBURG","FL","33712","62","WSL6210459","20","20","11/18/2019","12/12/2019","09/30/2024","","",""
"400","4005","COMMERCE BREWING LLC","DD","CD","410 S CEDAR AVE.","","","TAMPA","FL","33606","39","COMMERCE BREWING","521 S COMMERCE DRIVE","","","LARGO","FL","33770","62","WSL6210463","20","20","02/06/2020","02/06/2020","09/30/2024","","",""
"400","4005","COMMERCE BREWING LLC","AMW","","410 S CEDAR AVE.","","","TAMPA","FL","33606","39","COMMERCE BREWING","521 S COMMERCE DRIVE","","","LARGO","FL","33770","62","WSL6210465","20","20","02/06/2020","02/06/2020","09/30/2024","","",""
"400","4005","RUSH IMPORTS, LLC","MEXP","","960 NW 53 STREET","","","FORT LAUDERDALE","FL","33309","16","RUSH IMPORTS","960 NW 53 STREET","","","FORT LAUDERDALE","FL","33309","16","WSL1617005","20","20","01/02/2020","06/01/2024","03/31/2025","","",""
"400","4005","FIVE BRANCHES BREWING LLC","CMB","","131 HIBISCUS STREET","","","TARPON SPRINGS","FL","34689","62","FIVE BRANCHES BREWING","131 HIBISCUS STREET","","","TARPON SPRINGS","FL","34689","62","WSL6210461","20","20","11/25/2019","12/18/2019","09/30/2024","","",""
"400","4005","NARBONA NATURAL FOOD USA LLC","JDBW","","7180 NE 2ND AVE","","","MIAMI","FL","33138","23","NARBONA NATURAL FOOD USA LLC","7180 NE 2ND AVE","","","MIAMI","FL","33138","23","WSL2326160","20","20","11/25/2019","12/26/2019","03/31/2025","","",""
"400","4005","IL LIQUORE LLC","IMPR","","8400 NW 36TH ST, SUITE 450","","","DORAL","FL","33166","23","IL LIQUORE LLC","8400 NW 36TH ST, SUITE 450","","","DORAL","FL","33166","23","WSL2326159","20","20","11/20/2019","12/17/2019","09/30/2025","","",""
"400","4005","ACE WINE AND SPIRITS LLC","KLD","","P.O. BOX 470367","","","CELEBRATION","FL","34747","59","ACE WINE AND SPIRITS LLC","4070 S PIPKIN ROAD, SUITE 1","","","LAKELAND","FL","33811","63","WSL6305050","20","20","12/26/2019","06/27/2024","03/31/2025","","",""
"400","4005","UNREFINED BREWING LLC","CMB","","15019 ARBOR HOLLOW DR","","","ODESSA","FL","33556","39","UNREFINED BREWING","312 E TARPON AVE","","","TARPON SPRINGS","FL","34689","62","WSL6210460","20","20","11/21/2019","12/20/2019","09/30/2024","","",""
"400","4005","COMMERCE BREWING LLC","CMB","","410 S CEDAR AVE.","","","TAMPA","FL","33606","39","COMMERCE BREWING","521 S COMMERCE DRIVE","","","LARGO","FL","33770","62","WSL6210464","20","20","02/06/2020","02/06/2020","09/30/2024","","",""
"400","4005","BARRIE FERMENTATIONS LLC","CMB","","1403 E 5TH AVE","","","TAMPA","FL","33605","39","BARRIEHAUS BEER CO","1403 E 5TH AVE","","","TAMPA","FL","33605","39","WSL3909339","20","20","12/05/2019","01/09/2020","09/30/2024","","",""
"400","4005","PAPAGALO COMPANY LLC","DD","CD","270 ROARING BROOK DR","","","SAINT AUGUSTINE","FL","32084","65","SAILBIRD DISTILLING COMPANY","215 W DAVIS INDUSTRIAL DR","STE A","","SAINT AUGUSTINE","FL","32084","65","WSL6501487","20","20","12/12/2019","04/13/2020","09/30/2024","","",""
"400","4005","BOVEDA RESERVE DISTRIBUTION LLC","KLD","","3185 NW FEDERAL HWY","","","JENSEN BEACH","FL","34957","53","BOVEDA RESERVE","1245 NE SAVANNA ROAD","","","STUART","FL","34994","53","WSL5302062","20","20","01/03/2020","01/03/2020","03/31/2025","","",""
"400","4005","HALEWOOD WINES & SPIRITS INC.","IMPR","","777 BRICKELL AVENUE #500","","","MIAMI","FL","33131","23","HALEWOOD WINES & SPIRITS INC","777 BRICKELL AVENUE # 500","","","MIAMI","FL","33131","23","WSL2326166","20","20","01/07/2020","01/23/2020","09/30/2025","","",""
"400","4005","UNSEEN CREATURES BREWING & BLENDING LLC","CMB","","4178 SW 74TH CT","","","MIAMI","FL","33155","23","UNSEEN CREATURES BREWING & BLENDING LLC","4178 SW 74 CT","","","MIAMI","FL","33155","23","WSL2326162","20","20","12/11/2019","11/04/2022","09/30/2024","","",""
"400","4005","WESTERN BEVERAGE LLC","KLD","","50 LOCK ROAD","","","DEERFIELD BEACH","FL","33442","16","DOUBLE EAGLE/DOUBLE EAGLE DISTRIBUTING","50 LOCK ROAD","","","DEERFIELD BEACH","FL","33442","16","WSL1601670","20","21","05/22/2020","06/11/2024","03/31/2025","","",""
"400","4005","BELL CURVE DISTRIBUTION LLC","JDBW","","1575 ARGYLE DRIVE","","","FORT MYERS","FL","33919","46","BELL CURVE DISTRIBUTION","925 SE 13TH PL","#1 S","","CAPE CORAL","FL","33990","46","WSL4605202","20","20","02/06/2020","06/05/2024","03/31/2025","","",""
"400","4005","SBC MAITLAND LLC","CMB","","160 INDEPENDENCE LANE, SUITE B","","MAITLAND","MAITLAND","FL","32751","58","SANFORD BREWING COMPANY-MAITLAND","160 INDEPENDENCE LN","SUITE B","","MAITLAND","FL","32751","58","WSL5808843","20","20","01/17/2020","01/17/2020","09/30/2024","","",""
"400","4005","LIBERATION DISTRIBUTION LLC","KLD","","6980 SANTA TERESA BLVD","","","SAN JOSE","CA","95119","705","LIBDIB","13040 BAY INDUSTRIAL DRIVE STE 200","","","GIBSONTON","FL","33534","39","WSL3909341","20","20","12/26/2019","04/02/2024","09/30/2024","","",""
"400","4005","RD AMERICA LLC","KLD","","17-10 WHITESTONE EXPRESSWAY","","","WHITESTONE","NY","11357","732","RESTAURANT DEPOT","1520 SW 8TH STREET","","","BOYNTON BEACH","FL","33426","60","WSL6013069","20","20","01/10/2020","02/05/2020","03/31/2025","","",""
"400","4005","WELTON BREWING COMPANY, INC.","CMB","","7060 HIDDEN OAKS CIRCLE","","","CLEARWATER","FL","33769","62","BREWCRAFTERY","8098 66TH ST N","BLDG 2","","PINELLAS PARK","FL","33781","62","WSL6210524","20","20","01/08/2020","01/23/2024","09/30/2024","","",""
"400","4005","BRIX & MORTAR INC","AMW","","117 S PALMETTO AVE","","","SANFORD","FL","32771","69","BRIX & MORTAR URBAN WINERY","117 S PALMETTO AVE","","","SANFORD","FL","32771","69","WSL6903121","20","20","01/14/2020","02/26/2020","09/30/2024","","",""
"400","4005","EMERALD REPUBLIC BREWING COMPANY LLC","CMB","","1414 W GOVERNMENT ST","","","PENSACOLA","FL","32502","27","EMERALD REPUBLIC BREWING COMPANY LLC","1414 W GOVERNMENT ST","","","PENSACOLA","FL","32502","27","WSL2703783","20","20","01/24/2020","12/14/2023","09/30/2024","","",""
"400","4005","BOOTLEGGERS BREWWORX LLC","CMB","","10256 CAUSEWAY BLVD","UNIT 101","","TAMPA","FL","33619","39","BOOTLEGGERS BREWING COMPANY","10256 CAUSEWAY BLVD","UNIT 101","","TAMPA","FL","33619","39","WSL3909342","20","20","01/31/2020","05/07/2020","09/30/2024","","",""
"400","4005","AG GLOBAL TRADE LLC","KLD","","731 RIVERBEND BLVD","","","LONGWOOD","FL","32779","69","SILK ROAD WINES","3512 VERA AVE","","","ORLANDO","FL","32808","58","WSL5808844","20","21","01/30/2020","05/20/2024","09/30/2024","","",""
"400","4005","BOOTLEGGERS BREWWORX LLC","AMW","","10256 CAUSEWAY BLVD","UNIT 101","","TAMPA","FL","33619","39","BOOTLEGGERS BREWING COMPANY","10256 CAUSEWAY BLVD","UNIT 101","","TAMPA","FL","33619","39","WSL3909343","20","20","01/31/2020","05/07/2020","09/30/2024","","",""
"400","4005","BREWHOUSE GALLERY LLC","CMB","","720 PARK AVENUE","","","LAKE PARK","FL","33403","60","KELSEY CITY BREWING COMPANY THE","720/722 PARK AVENUE","","","LAKE PARK","FL","33403","60","WSL6013071","20","20","02/05/2020","03/21/2020","09/30/2024","","",""
"400","4005","BARTOW BREWING COMPANY LLC","CMB","","190 S FLORIDA AVE","","","BARTOW","FL","33830","63","FRONT PAGE BREWING COMPANY","190 S FLORIDA AVE","","","BARTOW","FL","33830","63","WSL6305052","20","20","02/07/2020","03/13/2020","09/30/2024","","",""
"400","4005","PREEZ DISTILLERY LLC","DD","CD","10550 72ND STREET","","","LARGO","FL","33777","62","PREEZ DISTILLERY LLC","10550 72ND STREET","#503","","LARGO","FL","33777","62","WSL6210462","20","20","02/03/2020","03/25/2020","09/30/2024","","",""
"400","4005","PRESCRIBED SPIRITS LLC","MEXP","","2371 SW 26TH TERRACE","","","MIAMI","FL","33133","23","PRESCRIBED SPIRITS LLC","2371 SW 26TH TERRACE","","","MIAMI","FL","33133","23","WSL2326168","20","20","02/03/2020","06/01/2024","03/31/2025","","",""
"400","4005","FL HEALTH BROKERS LLC","JDBW","","P. O. BOX 2322","","","FORT LAUDERDALE","FL","33303","16","FL WINE BROKERS","2167 NW 29 STREET","","","OAKLAND PARK","FL","33311","16","WSL1617009","20","20","02/05/2020","06/17/2020","03/31/2025","","",""
"400","4005","OLOGY BREWING COMPANY LLC","DD","CD","118 E 6TH AVE","","","TALLAHASSEE","FL","32303","47","OLOGY BREWING COMPANY","2700 POWDER MILL COURT SUITE E1","","","TALLAHASSEE","FL","32301","47","WSL4703250","20","20","02/07/2020","03/12/2020","09/30/2025","","",""
